P,P,C,1B,2B,3B,SS,OF,OF,OF
42722864,42722870,42722988,42722900,42722880,42722963,42722908,42723049,42722883,42722990
42722864,42722868,42723053,42722900,42722995,42722963,42722908,42722889,42722883,42722989
42722870,42722867,42723030,42722900,42722936,42722890,42722908,42723049,42722883,42722886
42722864,42722870,42722948,42722900,42722995,42722963,42722908,42723008,42722898,42722886
42722870,42722867,42722899,42722900,42722995,42722928,42722908,42722970,42722985,42722880
42722864,42722868,42722948,42722900,42722995,42722909,42722908,42722883,42723008,42722996
42722864,42722868,42723004,42722900,42722995,42722933,42722908,42722985,42722924,42722883
42722864,42722870,42723010,42722900,42722995,42722963,42722908,42722934,42722883,42722910
42722864,42722870,42722982,42722900,42722995,42723031,42722908,42722883,42722985,42722886
42722864,42722867,42722988,42722900,42722956,42722933,42722908,42722985,42722883,42723008
42722864,42722870,42723037,42722900,42722925,42722909,42722908,42722934,42723049,42722883
42722870,42722868,42722957,42722900,42722995,42722954,42722908,42722985,42722883,42722880
42722864,42722868,42722911,42722900,42722995,42722963,42722908,42722934,42723049,42722886
42722864,42722868,42723030,42722900,42722995,42722963,42722908,42722882,42722987,42722985
42722870,42722868,42722899,42722905,42722995,42722928,42722908,42722889,42723049,42722883
42722864,42722870,42722911,42723002,42722995,42722963,42722908,42723049,42722883,42722879
42722870,42722868,42722988,42722900,42722925,42722933,42722908,42722934,42722924,42722883
42722864,42722868,42723030,42722905,42722885,42722963,42722908,42723035,42722990,42722879
42722864,42722868,42723004,42722900,42722955,42722963,42723012,42722882,42722883,42722985
42722864,42722868,42722988,42722900,42722995,42722933,42722959,42722882,42722934,42723049
42722870,42722868,42723030,42722900,42722885,42722890,42722927,42723008,42722985,42722879
42722864,42722870,42722988,42722896,42722925,42722909,42722919,42722970,42722879,42723055
42722864,42722868,42723053,42722894,42722880,42722890,42722912,42723035,42722960,42722996
42722864,42722870,42722988,42722896,42722925,42722933,42722919,42722924,42722910,42722986
42722864,42722870,42723037,42722884,42722925,42722909,42722903,42722882,42722986,42723055
42722864,42722868,42722988,42722984,42722955,42723031,42722888,42722882,42722916,42722924
42722864,42722868,42723053,42722894,42722925,42722926,42722919,42722883,42722989,42722960
42722864,42722868,42723030,42722945,42722955,42722963,42722927,42722882,42722879,42723035
42722870,42722868,42723030,42722896,42722885,42722983,42722927,42722882,42722886,42723035
42722864,42722868,42722988,42722896,42722891,42722909,42722919,42722924,42722951,42723055
42722870,42722868,42723004,42722984,42722955,42722903,42722888,42722882,42722886,42722986
42722864,42722868,42723053,42722894,42722921,42722926,42722912,42723049,42722960,42722879
42722870,42722868,42722907,42722945,42722885,42722976,42723034,42722886,42723035,42722879
42722870,42722868,42723037,42722984,42722925,42722909,42722919,42722882,42722889,42722986
42722870,42722868,42722948,42722896,42722885,42722909,42722927,42723035,42722879,42723055
42722864,42722868,42723053,42722894,42722891,42722933,42722959,42722985,42722934,42722924
42722864,42722866,42723053,42722894,42722995,42722926,42722912,42722883,42723049,42722985
42722870,42722868,42722988,42722937,42722955,42722933,42722888,42722882,42722934,42722924
42722864,42722870,42722943,42722876,42722995,42722963,42722997,42722985,42723008,42722878
42722864,42722868,42723053,42722894,42722955,42722926,42722912,42722979,42722882,42722989
42722870,42722867,42723030,42722945,42722941,42722902,42722927,42723035,42722879,42722876
42722870,42722867,42722907,42722876,42722887,42722976,42723034,42722882,42723028,42723054
42722864,42722866,42723053,42722984,42722955,42722928,42722888,42722882,42722916,42722996
42722864,42722868,42723030,42722894,42722975,42722926,42722927,42722879,42722960,42722996
42722870,42722867,42722957,42722884,42722885,42722983,42722927,42722990,42723035,42722876
42722864,42722870,42722988,42722943,42722925,42722902,42722997,42723035,42722878,42722895
42722866,42722868,42723053,42722894,42722975,42722926,42722919,42722898,42722996,42722879
42722870,42722868,42722907,42722896,42722925,42722909,42722919,42723009,42722913,42722986
42722870,42722868,42722988,42722937,42722885,42723031,42722959,42722882,42722934,42722879
42722866,42722870,42723030,42722896,42722925,42722983,42722927,42722886,42722990,42722879
42722870,42722867,42723030,42722884,42722962,42722921,42722997,42723035,42722876,42722878
42722866,42722868,42723053,42722894,42722880,42722926,42722912,42723009,42722886,42722989
42722870,42722868,42722907,42722937,42722891,42722976,42722959,42722882,42722934,42723049
42722873,42722864,42722988,42722876,42722925,42722909,42722919,42722882,42723029,42723055
42722873,42722864,42723053,42722876,42722885,42722926,42722927,42722990,42722879,42723035
42722870,42722867,42722907,42722876,42722962,42722902,42722997,42723028,42722879,42723035
42722866,42722867,42723030,42722894,42722885,42722926,42722912,42723048,42723035,42722879
42722866,42722868,42722907,42722894,42722887,42722976,42723034,42722882,42723009,42722985
